userId,type,country,orderNumber,experimentNumber,training, question,correctAnswer,userAnswer
18F,n,3,18,179,FALSE,Mental Demand - How mentally demanding was the task? Very Low - Very High,,19
18F,n,3,18,179,FALSE,Physical Demand - How physically demanding was the task? Very Low - Very High,,20
18F,n,3,18,179,FALSE,Temporal Demand - How hurried or rushed was the pace of the task? Very Low - Very High,,12
18F,n,3,18,179,FALSE,Performance - How successful were you in accomplishing what you were asked to do? Perfect - Failure),,3
18F,n,3,18,179,FALSE,Effort - How hard did you have to work to accomplish your level of performance? Very Low - Very High,,17
18F,n,3,18,179,FALSE,Frustration - How insecure discouraged irritated stressed and annoyed were you? Very Low - Very High,,21
18F,n,3,18,179,FALSE,Which country does Suriname not have a border with,Venezuela,Venezuela
18F,n,3,18,179,FALSE,An English-based lingua franca used in Suriname is:,Sranang,Suringlish
18F,n,3,18,179,FALSE,Along which river was the earliest documented colony in Suriname?,The Suriname river,The Coppename river
18F,n,3,18,179,FALSE,When did full independence happened for Suriname?,In the decade of the 1970s,In the decade of the 1970s
18F,n,3,18,179,FALSE,Which two agricultural products are still a strong part of the economy?,Bananas and rice,Cotton and cocoa
18F,n,3,18,179,FALSE,The legislative branch of government consists of:,a 51-member unicameral Assembly,a bi-cameral Assembly (Congress and a Senate)
18F,n,3,18,179,FALSE,How is the President of Suriname elected:,With the vote of at least 34 members of the legislative body,With the vote of at least 34 members of the legislative body
18F,n,3,18,179,FALSE,The indigenous Amerindians constitute what part of the population:,Less than 4%,about 10.4%
18F,n,3,18,179,FALSE,,,
