userId,type,country,orderNumber,experimentNumber,training, question,correctAnswer,userAnswer
18F,s,4,18,181,False,Mental Demand - How mentally demanding was the task? Very Low - Very High,,13
18F,s,4,18,181,False,Physical Demand - How physically demanding was the task? Very Low - Very High,,13
18F,s,4,18,181,False,Temporal Demand - How hurried or rushed was the pace of the task? Very Low - Very High,,12
18F,s,4,18,181,False,Performance - How successful were you in accomplishing what you were asked to do? Perfect - Failure),,7
18F,s,4,18,181,False,Effort - How hard did you have to work to accomplish your level of performance? Very Low - Very High,,9
18F,s,4,18,181,False,Frustration - How insecure discouraged irritated stressed and annoyed were you? Very Low - Very High,,12
18F,s,4,18,181,False,Which of the following names was a previous name of Equatorial Guinea?,Spanish Guinea,Guinea-Bissau
18F,s,4,18,181,False,How is the largest geographical region of Equatorial Guinea called?,R??o Mun??,Elobey Grande
18F,s,4,18,181,False,What kind of forest ecoregion does Equatorial Guinea not have?,Tropical grassland forests,Atlantic Equatorial coastal forests
18F,s,4,18,181,False,Which international newspaper reported that Equatorial Guinea's citizens are not benefiting from infrastructure improvements?,The Guardian,The International Herald Tribune
18F,s,4,18,181,False,Which language is used in the official currency of Equatorial Guinea?,French,Spanish
18F,s,4,18,181,False,Where is the traditional demarcation line between Fang and inland ethnic groups?,All of these answers,All of these answers
18F,s,4,18,181,False,Which percentage of the population comes from the Ndowe and Fernandinos ethnic groups (combined) in Equatorial Guinea?,Less than 10%,Between 20% and 30%
18F,s,4,18,181,False,What effect has oil extraction had in the population of Malabo?,Doubling,Tripling
18F,s,4,18,181,False,

