userId,type,country,orderNumber,experimentNumber,training, question,correctAnswer,userAnswer
8FC02,c,2,2,71,False,Mental Demand - How mentally demanding was the task? Very Low - Very High,,6
8FC02,c,2,2,71,False,Physical Demand - How physically demanding was the task? Very Low - Very High,,4
8FC02,c,2,2,71,False,Temporal Demand - How hurried or rushed was the pace of the task? Very Low - Very High,,1
8FC02,c,2,2,71,False,Performance - How successful were you in accomplishing what you were asked to do? Perfect - Failure),,6
8FC02,c,2,2,71,False,Effort - How hard did you have to work to accomplish your level of performance? Very Low - Very High,,9
8FC02,c,2,2,71,False,Frustration - How insecure discouraged irritated stressed and annoyed were you? Very Low - Very High,,8
8FC02,c,2,2,71,False,Which island or islands is Vanuatu furthest from?,Tasmania,Tasmania
8FC02,c,2,2,71,False,Which country claimed the Vanuatu islands first?,The Spanish,The Spanish
8FC02,c,2,2,71,False,In which island is the capital Port Vila?,Efate,Espiritu Santo
8FC02,c,2,2,71,False,The temperature of the ocean around Vanuatu is approximately,Between 22 centigrade and 28 centigrade,Between 22 centigrade and 28 centigrade
8FC02,c,2,2,71,False,Vanuatu's Prime Minister is chosen:,At least three-quarters quorum in the parliament,At least three-quarters quorum in the parliament
8FC02,c,2,2,71,False,Which in the following list does not belong to the top four mainstays of the economy?,Meat processing,Meat processing
8FC02,c,2,2,71,False,How many of the households in Vanuatu depend on subsistence fishing?,between 70% and 80%,between 70% and 80%
8FC02,c,2,2,71,False,Which of the following factors is not a main deterrent for the development of Vanuatu?,Unstable political situation,Unstable political situation
8FC02,c,2,2,71,False,

