userId,type,country,orderNumber,experimentNumber,training, question,correctAnswer,userAnswer
18MDM19,c,3,19,146,False,Mental Demand - How mentally demanding was the task? Very Low - Very High,,2
18MDM19,c,3,19,146,False,Physical Demand - How physically demanding was the task? Very Low - Very High,,1
18MDM19,c,3,19,146,False,Temporal Demand - How hurried or rushed was the pace of the task? Very Low - Very High,,2
18MDM19,c,3,19,146,False,Performance - How successful were you in accomplishing what you were asked to do? Perfect - Failure),,19
18MDM19,c,3,19,146,False,Effort - How hard did you have to work to accomplish your level of performance? Very Low - Very High,,2
18MDM19,c,3,19,146,False,Frustration - How insecure discouraged irritated stressed and annoyed were you? Very Low - Very High,,2
18MDM19,c,3,19,146,False,Which country does Suriname not have a border with,Venezuela,Venezuela
18MDM19,c,3,19,146,False,An English-based lingua franca used in Suriname is:,Sranang,Arawaksh
18MDM19,c,3,19,146,False,Along which river was the earliest documented colony in Suriname?,The Suriname river,The Suriname river
18MDM19,c,3,19,146,False,When did full independence happened for Suriname?,In the decade of the 1970s,In the decade of the 1960s
18MDM19,c,3,19,146,False,Which two agricultural products are still a strong part of the economy?,Bananas and rice,Bananas and rice
18MDM19,c,3,19,146,False,The legislative branch of government consists of:,a 51-member unicameral Assembly,a 51-member unicameral Assembly
18MDM19,c,3,19,146,False,How is the President of Suriname elected:,With the vote of at least 34 members of the legislative body,With the vote of at least 34 members of the legislative body
18MDM19,c,3,19,146,False,The indigenous Amerindians constitute what part of the population:,Less than 4%,15.7%
18MDM19,c,3,19,146,False,

