userId,type,country,orderNumber,experimentNumber,training, question,correctAnswer,userAnswer
12F,e,4,12,189,False,Mental Demand - How mentally demanding was the task? Very Low - Very High,,12
12F,e,4,12,189,False,Physical Demand - How physically demanding was the task? Very Low - Very High,,2
12F,e,4,12,189,False,Temporal Demand - How hurried or rushed was the pace of the task? Very Low - Very High,,7
12F,e,4,12,189,False,Performance - How successful were you in accomplishing what you were asked to do? Perfect - Failure),,16
12F,e,4,12,189,False,Effort - How hard did you have to work to accomplish your level of performance? Very Low - Very High,,16
12F,e,4,12,189,False,Frustration - How insecure discouraged irritated stressed and annoyed were you? Very Low - Very High,,2
12F,e,4,12,189,False,Which of the following names was a previous name of Equatorial Guinea?,Spanish Guinea,Spanish Guinea
12F,e,4,12,189,False,How is the largest geographical region of Equatorial Guinea called?,R??o Mun??,R??o Mun??
12F,e,4,12,189,False,What kind of forest ecoregion does Equatorial Guinea not have?,Tropical grassland forests,Tropical grassland forests
12F,e,4,12,189,False,Which international newspaper reported that Equatorial Guinea's citizens are not benefiting from infrastructure improvements?,The Guardian,The International Herald Tribune
12F,e,4,12,189,False,Which language is used in the official currency of Equatorial Guinea?,French,Spanish
12F,e,4,12,189,False,Where is the traditional demarcation line between Fang and inland ethnic groups?,All of these answers,Niefang
12F,e,4,12,189,False,Which percentage of the population comes from the Ndowe and Fernandinos ethnic groups (combined) in Equatorial Guinea?,Less than 10%,Between 20% and 30%
12F,e,4,12,189,False,What effect has oil extraction had in the population of Malabo?,Doubling,Increased by 50%
12F,e,4,12,189,False,

