userId,type,country,orderNumber,experimentNumber,training, question,correctAnswer,userAnswer
22F,e,3,22,199,False,Mental Demand - How mentally demanding was the task? Very Low - Very High,,15
22F,e,3,22,199,False,Physical Demand - How physically demanding was the task? Very Low - Very High,,2
22F,e,3,22,199,False,Temporal Demand - How hurried or rushed was the pace of the task? Very Low - Very High,,8
22F,e,3,22,199,False,Performance - How successful were you in accomplishing what you were asked to do? Perfect - Failure),,15
22F,e,3,22,199,False,Effort - How hard did you have to work to accomplish your level of performance? Very Low - Very High,,17
22F,e,3,22,199,False,Frustration - How insecure discouraged irritated stressed and annoyed were you? Very Low - Very High,,8
22F,e,3,22,199,False,Which country does Suriname not have a border with,Venezuela,French Guiana
22F,e,3,22,199,False,An English-based lingua franca used in Suriname is:,Sranang,Arawaksh
22F,e,3,22,199,False,Along which river was the earliest documented colony in Suriname?,The Suriname river,The Suriname river
22F,e,3,22,199,False,When did full independence happened for Suriname?,In the decade of the 1970s,In the decade of the 1970s
22F,e,3,22,199,False,Which two agricultural products are still a strong part of the economy?,Bananas and rice,Bananas and rice
22F,e,3,22,199,False,The legislative branch of government consists of:,a 51-member unicameral Assembly,a 51-member unicameral Assembly
22F,e,3,22,199,False,How is the President of Suriname elected:,With the vote of at least 34 members of the legislative body,The president is not elected the prime minister is
22F,e,3,22,199,False,The indigenous Amerindians constitute what part of the population:,Less than 4%,15.7%
22F,e,3,22,199,False,

